2024-08-09 11:13:52.872  INFO Camilla --- [kground-preinit] o.h.v.i.u.Version                        : HV000001: Hibernate Validator 6.2.5.Final
2024-08-09 11:13:52.922  INFO Camilla --- [  restartedMain] c.i.s.StaffNotificationV2Application     : Starting StaffNotificationV2Application using Java 11.0.17 on Camilla with PID 19508 (D:\Eclipse\java\staff2\staff-notificationv2\target\classes started by admin in D:\Eclipse\java\staff2\staff-notificationv2)
2024-08-09 11:13:52.927  INFO Camilla --- [  restartedMain] c.i.s.StaffNotificationV2Application     : No active profile set, falling back to 1 default profile: "default"
2024-08-09 11:13:52.973  INFO Camilla --- [  restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-08-09 11:13:52.973  INFO Camilla --- [  restartedMain] .e.DevToolsPropertyDefaultsPostProcessor : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-08-09 11:13:53.816  INFO Camilla --- [  restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-08-09 11:13:53.916  INFO Camilla --- [  restartedMain] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 91 ms. Found 12 JPA repository interfaces.
2024-08-09 11:13:54.863  INFO Camilla --- [  restartedMain] o.s.b.w.e.t.TomcatWebServer              : Tomcat initialized with port(s): 5050 (http)
2024-08-09 11:13:54.879  INFO Camilla --- [  restartedMain] o.a.c.h.Http11NioProtocol                : Initializing ProtocolHandler ["http-nio-5050"]
2024-08-09 11:13:54.881  INFO Camilla --- [  restartedMain] o.a.c.c.StandardService                  : Starting service [Tomcat]
2024-08-09 11:13:54.881  INFO Camilla --- [  restartedMain] o.a.c.c.StandardEngine                   : Starting Servlet engine: [Apache Tomcat/9.0.78]
2024-08-09 11:13:55.003  INFO Camilla --- [  restartedMain] o.a.c.c.C.[.[.[/]                        : Initializing Spring embedded WebApplicationContext
2024-08-09 11:13:55.003  INFO Camilla --- [  restartedMain] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 2029 ms
2024-08-09 11:13:55.212  WARN Camilla --- [  restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-08-09 11:13:55.283  INFO Camilla --- [  restartedMain] c.z.h.HikariDataSource                   : HikariPool-1 - Starting...
2024-08-09 11:13:55.567  INFO Camilla --- [  restartedMain] c.z.h.HikariDataSource                   : HikariPool-1 - Start completed.
2024-08-09 11:13:55.616  INFO Camilla --- [  restartedMain] o.h.j.i.u.LogHelper                      : HHH000204: Processing PersistenceUnitInfo [name: default]
2024-08-09 11:13:55.685  INFO Camilla --- [  restartedMain] o.h.Version                              : HHH000412: Hibernate ORM core version 5.6.15.Final
2024-08-09 11:13:55.837  INFO Camilla --- [  restartedMain] o.h.a.c.Version                          : HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2024-08-09 11:13:55.925  INFO Camilla --- [  restartedMain] o.h.d.Dialect                            : HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2024-08-09 11:13:57.231  INFO Camilla --- [  restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2024-08-09 11:13:57.241  INFO Camilla --- [  restartedMain] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-08-09 11:13:58.465  INFO Camilla --- [  restartedMain] o.s.s.w.DefaultSecurityFilterChain       : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@25f83b12, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7dc69b7d, org.springframework.security.web.context.SecurityContextPersistenceFilter@6211c04b, org.springframework.security.web.header.HeaderWriterFilter@447bf68f, org.springframework.web.filter.CorsFilter@4e2de67, org.springframework.security.web.authentication.logout.LogoutFilter@6b6c20c, com.istt.staff_notification_v2.security.securityv2.JwtAuthenticationFilter@38189ea7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@73264695, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@54092550, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f3d7e93, org.springframework.security.web.session.SessionManagementFilter@31d532df, org.springframework.security.web.access.ExceptionTranslationFilter@c6d3e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5a7c5065]
2024-08-09 11:13:59.733  INFO Camilla --- [  restartedMain] o.s.b.d.a.OptionalLiveReloadServer       : LiveReload server is running on port 35729
2024-08-09 11:13:59.765  INFO Camilla --- [  restartedMain] o.a.c.h.Http11NioProtocol                : Starting ProtocolHandler ["http-nio-5050"]
2024-08-09 11:13:59.796  INFO Camilla --- [  restartedMain] o.s.b.w.e.t.TomcatWebServer              : Tomcat started on port(s): 5050 (http) with context path ''
2024-08-09 11:13:59.806  INFO Camilla --- [  restartedMain] c.i.s.StaffNotificationV2Application     : Started StaffNotificationV2Application in 7.285 seconds (JVM running for 8.375)
2024-08-09 11:14:29.814  INFO Camilla --- [nio-5050-exec-1] o.a.c.c.C.[.[.[/]                        : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-08-09 11:14:29.814  INFO Camilla --- [nio-5050-exec-1] o.s.w.s.DispatcherServlet                : Initializing Servlet 'dispatcherServlet'
2024-08-09 11:14:29.814  INFO Camilla --- [nio-5050-exec-1] o.s.w.s.DispatcherServlet                : Completed initialization in 0 ms
2024-08-09 11:14:32.179  INFO Camilla --- [nio-5050-exec-8] o.s.a.AbstractOpenApiResource            : Init duration for springdoc-openapi is: 1962 ms
2024-08-09 11:15:43.641  WARN Camilla --- [nio-5050-exec-5] .m.m.a.ExceptionHandlerExceptionResolver : Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Unexpected character ('}' (code 125)): was expecting double-quote to start field name; nested exception is com.fasterxml.jackson.core.JsonParseException: Unexpected character ('}' (code 125)): was expecting double-quote to start field name<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 4, column: 2]]
2024-08-09 11:15:50.878 ERROR Camilla --- [nio-5050-exec-4] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.175 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.229 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.240 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.252 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.276 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.361 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.420 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.431 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.437 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.442 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.446 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.448 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.455 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.458 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.463 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.471 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.480 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.551 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.555 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.560 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.566 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.571 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.580 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.589 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.652 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.667 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.671 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.679 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.691 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.770 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.775 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.779 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.787 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0fba6304810b4e6aa59509aed3d01e47
2024-08-09 11:16:26.794 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.796 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.819 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.879 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.896 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.927 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.990 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:26.999 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.004 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.016 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.022 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.025 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.055 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.059 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.063 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.094 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.116 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.121 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.128 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
2024-08-09 11:16:27.133 ERROR Camilla --- [nio-5050-exec-7] c.i.s.s.LeaveRequestServiceImpl          : 0d17c4fe976047bbbdca4ee1b0ce973d
